Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,Cuba,72
20,State-gov,Some-college,Never-married,Prof-specialty,White,Female,United-States,36
28,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,39
35,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,36
31,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,49
34,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,27
57,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,68
28,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,United-States,38
38,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,34
37,Private,Assoc-voc,Never-married,Other-service,White,Male,United-States,37
43,State-gov,Some-college,Divorced,Adm-clerical,Black,Female,United-States,43
26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,57
26,Private,Some-college,Married-civ-spouse,Transport-moving,Black,Male,United-States,31
27,Private,Assoc-voc,Married-civ-spouse,Transport-moving,White,Male,United-States,67
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,74
45,Private,Bachelors,Never-married,Prof-specialty,White,Female,Germany,64
65,Private,Bachelors,Married-civ-spouse,Other-service,White,Male,United-States,39
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,49
59,Private,HS-grad,Divorced,Other-service,White,Female,United-States,67
18,Private,Some-college,Never-married,Other-service,White,Male,United-States,28
44,Local-gov,12th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,56
37,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,47
27,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,33
43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,29
59,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,71
19,Private,HS-grad,Never-married,Farming-fishing,White,Male,United-States,66
36,State-gov,HS-grad,Never-married,Exec-managerial,Black,Male,United-States,27
68,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,30
63,Private,11th,Widowed,Sales,White,Female,United-States,57
37,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,42
46,Local-gov,Masters,Divorced,Prof-specialty,White,Female,United-States,37
31,Private,Assoc-acdm,Divorced,Adm-clerical,White,Female,Poland,46
23,Private,HS-grad,Never-married,Other-service,White,Male,United-States,50
22,Private,Some-college,Never-married,Sales,White,Male,United-States,38
49,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,61
36,Private,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,41
38,Private,Some-college,Divorced,Exec-managerial,White,Male,United-States,73
46,Local-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,57
24,Private,Assoc-acdm,Never-married,Adm-clerical,White,Female,United-States,71
26,Private,Bachelors,Never-married,Adm-clerical,Black,Female,United-States,69
47,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Other,Female,Puerto-Rico,60
40,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,37
31,Local-gov,Masters,Never-married,Prof-specialty,White,Female,United-States,41
42,Private,5th-6th,Married-spouse-absent,Farming-fishing,White,Male,Mexico,55
48,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,29
56,Private,Some-college,Separated,Tech-support,Black,Female,United-States,64
50,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,44
17,Private,10th,Never-married,Handlers-cleaners,White,Male,United-States,26
21,Private,HS-grad,Never-married,Other-service,Black,Male,United-States,58
50,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,44
49,Private,HS-grad,Divorced,Sales,White,Female,United-States,66
34,Private,HS-grad,Married-civ-spouse,Sales,White,Female,United-States,32
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,54
28,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,32
62,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,74
23,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,36
24,State-gov,Masters,Never-married,Prof-specialty,Black,Female,United-States,41
31,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Female,United-States,27
36,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,66
58,Private,Assoc-acdm,Married-civ-spouse,Priv-house-serv,White,Female,Poland,38
39,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,58
21,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,50
39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,27
21,Private,Some-college,Never-married,Sales,White,Female,United-States,72
33,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,United-States,34
37,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,34
29,Local-gov,HS-grad,Never-married,Other-service,White,Female,United-States,33
43,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,Cuba,37
22,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,69
25,Private,Masters,Never-married,Prof-specialty,White,Female,United-States,63
69,Local-gov,Some-college,Married-civ-spouse,Other-service,White,Male,United-States,31
17,Private,11th,Never-married,Other-service,White,Female,United-States,56
54,Private,HS-grad,Widowed,Handlers-cleaners,White,Female,United-States,34
28,Private,12th,Married-civ-spouse,Machine-op-inspct,Other,Male,Ecuador,65
27,Local-gov,Assoc-voc,Never-married,Tech-support,White,Female,United-States,52
35,Private,Assoc-acdm,Divorced,Craft-repair,White,Male,United-States,42
38,Private,Assoc-voc,Married-civ-spouse,Tech-support,White,Female,United-States,75
33,State-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,75
26,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,41
56,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Female,Canada,65
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,United-States,29
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,White,Female,Canada,48
26,Private,Some-college,Never-married,Priv-house-serv,White,Female,Hungary,32
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,62
44,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,36
36,Private,9th,Divorced,Sales,White,Female,United-States,50
42,Private,Some-college,Divorced,Craft-repair,White,Male,United-States,38
44,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,United-States,60
44,Private,Bachelors,Married-civ-spouse,Transport-moving,White,Male,United-States,42
21,Private,Some-college,Never-married,Sales,White,Female,United-States,38
41,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,52
41,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,Canada,64
62,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,United-States,53
27,Private,11th,Separated,Craft-repair,White,Male,Germany,58
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,61
60,Private,Some-college,Separated,Transport-moving,Amer-Indian-Eskimo,Female,United-States,56
24,Private,12th,Never-married,Machine-op-inspct,White,Male,Mexico,67
22,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,50
22,Private,1st-4th,Never-married,Machine-op-inspct,White,Male,Mexico,34
51,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,39
31,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,53
42,Local-gov,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,United-States,33
49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,72
37,Local-gov,Bachelors,Never-married,Tech-support,White,Female,United-States,56
37,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,68
66,Private,Bachelors,Married-civ-spouse,Other-service,White,Male,United-States,77
46,Private,Assoc-voc,Separated,Machine-op-inspct,Black,Female,United-States,28
52,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,68
23,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,48
67,Private,HS-grad,Widowed,Exec-managerial,White,Male,United-States,31
19,Private,Some-college,Never-married,Sales,White,Female,United-States,60
37,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,64
42,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,Italy,32
39,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Black,Male,United-States,32
54,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,69
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,53
33,Private,HS-grad,Never-married,Other-service,Black,Female,United-States,45
69,Self-emp-not-inc,Some-college,Widowed,Farming-fishing,White,Female,United-States,50
21,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,38
27,Private,HS-grad,Never-married,Handlers-cleaners,Black,Male,United-States,50
39,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,53
23,Private,Some-college,Divorced,Adm-clerical,Black,Male,United-States,74
26,Private,Assoc-voc,Divorced,Prof-specialty,White,Female,United-States,38
42,Private,Doctorate,Married-spouse-absent,Prof-specialty,Amer-Indian-Eskimo,Female,United-States,77
36,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,29
24,Private,HS-grad,Never-married,Transport-moving,White,Male,Mexico,55
35,Private,9th,Married-civ-spouse,Other-service,White,Male,Mexico,50
42,Private,HS-grad,Divorced,Handlers-cleaners,Black,Female,United-States,76
37,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,45
41,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,70
27,Private,Assoc-voc,Never-married,Machine-op-inspct,Black,Female,United-States,32
42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,63
18,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,38
41,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,45
31,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,70
26,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,39
67,Private,1st-4th,Widowed,Machine-op-inspct,White,Female,Ecuador,27
37,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,38
51,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,49
26,Private,Some-college,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,United-States,52
40,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,United-States,34
25,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,53
38,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,36
43,Private,HS-grad,Separated,Transport-moving,White,Male,United-States,29
23,Private,Some-college,Separated,Farming-fishing,White,Female,United-States,43
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,49
60,Local-gov,Masters,Divorced,Prof-specialty,White,Female,United-States,36
38,Local-gov,Masters,Never-married,Prof-specialty,White,Female,United-States,48
21,Local-gov,Some-college,Never-married,Prof-specialty,White,Male,United-States,30
18,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,26
49,Private,Bachelors,Divorced,Exec-managerial,Black,Female,United-States,60
43,Private,5th-6th,Divorced,Priv-house-serv,White,Female,Mexico,42
36,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,56
31,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Female,United-States,47
38,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,67
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,28
58,Private,HS-grad,Divorced,Other-service,White,Female,United-States,75
55,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,49
39,Private,Assoc-acdm,Divorced,Exec-managerial,Black,Female,Jamaica,38
38,Private,Bachelors,Divorced,Prof-specialty,White,Female,United-States,28
54,Self-emp-not-inc,HS-grad,Widowed,Craft-repair,White,Male,United-States,52
57,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,77
35,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,White,Male,United-States,65
44,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,Taiwan,64
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,62
58,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,74
39,Private,Some-college,Never-married,Other-service,Black,Female,United-States,31
25,Private,Prof-school,Never-married,Prof-specialty,White,Female,Italy,42
54,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,74
23,Private,Bachelors,Never-married,Tech-support,White,Female,United-States,50
37,Private,Some-college,Never-married,Sales,White,Male,United-States,47
60,Federal-gov,Assoc-acdm,Married-civ-spouse,Other-service,Black,Male,United-States,43
66,Local-gov,7th-8th,Widowed,Other-service,White,Female,United-States,72
36,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,67
29,Self-emp-not-inc,HS-grad,Married-spouse-absent,Transport-moving,Asian-Pac-Islander,Male,India,70
29,Private,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,Taiwan,38
25,Private,Bachelors,Divorced,Prof-specialty,White,Female,United-States,28
23,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,30
38,Private,HS-grad,Never-married,Other-service,Black,Male,United-States,48
33,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,64
49,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,66
57,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,44
57,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,31
46,Private,Some-college,Never-married,Machine-op-inspct,White,Female,United-States,43
37,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,34
43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,52
26,Private,HS-grad,Never-married,Other-service,White,Female,United-States,63
40,Private,Assoc-voc,Separated,Prof-specialty,White,Female,United-States,31
39,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,United-States,49
39,Private,Assoc-acdm,Divorced,Other-service,Black,Female,United-States,77
31,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,44
31,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Other,Male,Mexico,67
27,Private,Bachelors,Never-married,Adm-clerical,Black,Female,United-States,62
36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,Iran,30
40,Local-gov,Bachelors,Divorced,Tech-support,White,Female,England,36
57,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,Mexico,54
24,Private,HS-grad,Never-married,Other-service,White,Female,United-States,51
30,Private,Some-college,Never-married,Sales,White,Male,United-States,38
28,Private,12th,Never-married,Transport-moving,White,Male,United-States,71
22,Private,Bachelors,Never-married,Exec-managerial,White,Male,United-States,59
31,Private,7th-8th,Never-married,Handlers-cleaners,White,Male,United-States,67
33,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,62
20,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,66
25,Private,12th,Married-civ-spouse,Farming-fishing,Other,Male,Mexico,64
49,State-gov,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,59
21,Private,HS-grad,Never-married,Other-service,White,Female,United-States,61
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,38
36,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,69
41,Private,5th-6th,Married-spouse-absent,Priv-house-serv,White,Female,Mexico,26
23,Private,Bachelors,Never-married,Sales,White,Male,United-States,30
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,75
41,Private,HS-grad,Divorced,Exec-managerial,White,Male,United-States,61
30,Private,HS-grad,Never-married,Handlers-cleaners,White,Female,United-States,32
29,Local-gov,Some-college,Never-married,Farming-fishing,White,Male,United-States,52
31,Private,7th-8th,Divorced,Machine-op-inspct,White,Female,United-States,49
55,Private,9th,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,Philippines,44
19,Private,HS-grad,Never-married,Other-service,White,Male,United-States,36
31,State-gov,12th,Married-civ-spouse,Tech-support,White,Female,United-States,28
18,State-gov,11th,Never-married,Other-service,White,Male,United-States,72
68,Private,HS-grad,Widowed,Sales,White,Female,United-States,49
36,Local-gov,Some-college,Never-married,Exec-managerial,Black,Female,United-States,42
44,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,67
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,75
20,Private,HS-grad,Never-married,Sales,Black,Female,United-States,29
18,Private,10th,Never-married,Handlers-cleaners,White,Male,United-States,33
32,Private,HS-grad,Never-married,Handlers-cleaners,White,Female,United-States,30
49,Self-emp-not-inc,HS-grad,Divorced,Other-service,White,Female,United-States,74
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,64
22,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,66
40,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,75
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,74
44,Self-emp-not-inc,12th,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,Vietnam,68
55,Private,HS-grad,Divorced,Exec-managerial,White,Female,United-States,60
21,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,34
54,Private,Some-college,Married-civ-spouse,Craft-repair,White,Female,United-States,61
39,Local-gov,Some-college,Never-married,Adm-clerical,White,Female,United-States,45
52,Private,HS-grad,Divorced,Other-service,White,Male,United-States,72
57,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,47
58,State-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,48
27,Local-gov,Some-college,Never-married,Prof-specialty,White,Male,United-States,32
41,Private,Some-college,Divorced,Machine-op-inspct,White,Male,United-States,36
18,Private,11th,Never-married,Prof-specialty,White,Female,United-States,60
58,Private,HS-grad,Widowed,Craft-repair,White,Male,Mexico,60
50,Private,5th-6th,Divorced,Other-service,White,Male,Cuba,31
31,Private,Some-college,Never-married,Exec-managerial,White,Male,United-States,37
32,Private,10th,Divorced,Machine-op-inspct,White,Male,United-States,56
37,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,66
26,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,58
33,Local-gov,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,United-States,40
35,State-gov,HS-grad,Never-married,Other-service,Black,Female,United-States,32
44,Private,Bachelors,Never-married,Prof-specialty,White,Female,Mexico,52
26,Private,Bachelors,Never-married,Craft-repair,White,Male,Mexico,71
48,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,35
40,Private,Bachelors,Never-married,Tech-support,White,Male,United-States,76
62,Private,10th,Married-civ-spouse,Sales,White,Male,United-States,44
37,Private,Prof-school,Married-civ-spouse,Sales,White,Male,United-States,62
18,Private,11th,Never-married,Sales,White,Male,United-States,30
48,Private,HS-grad,Divorced,Machine-op-inspct,Other,Female,Ecuador,30
45,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,64
35,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,37
35,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,59
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,United-States,58
29,Private,HS-grad,Married-civ-spouse,Other-service,White,Female,Cuba,27
19,Private,Some-college,Never-married,Sales,White,Male,United-States,58
53,State-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,28
49,Private,Some-college,Divorced,Other-service,White,Male,United-States,72
71,Private,HS-grad,Widowed,Sales,White,Female,United-States,58
38,Private,7th-8th,Married-civ-spouse,Craft-repair,White,Male,Mexico,35
39,Local-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,44
23,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,66
29,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,39
52,Private,5th-6th,Divorced,Farming-fishing,White,Male,United-States,41
41,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Female,United-States,57
20,Private,Some-college,Never-married,Other-service,White,Male,United-States,26
30,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,55
56,Private,10th,Divorced,Adm-clerical,Black,Female,United-States,34
26,Private,HS-grad,Divorced,Sales,White,Female,United-States,53
36,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,38
26,Local-gov,Bachelors,Never-married,Prof-specialty,Black,Female,United-States,43
58,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,63
24,Private,Bachelors,Never-married,Adm-clerical,White,Male,United-States,38
41,Private,Some-college,Divorced,Sales,Asian-Pac-Islander,Female,United-States,39
27,Private,Some-college,Never-married,Sales,White,Male,United-States,62
28,State-gov,Some-college,Separated,Exec-managerial,White,Male,United-States,46
57,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,33
21,State-gov,Some-college,Never-married,Prof-specialty,White,Female,United-States,65
50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,72
27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Black,Male,United-States,75
58,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,46
27,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,34
36,Private,HS-grad,Separated,Sales,Black,Female,United-States,77
68,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,40
33,Self-emp-inc,HS-grad,Widowed,Sales,White,Female,United-States,27
19,Private,Some-college,Never-married,Other-service,White,Female,United-States,33
26,Private,HS-grad,Separated,Adm-clerical,Black,Female,United-States,52
37,Private,HS-grad,Never-married,Handlers-cleaners,Black,Female,United-States,68
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,41
32,Private,Some-college,Never-married,Tech-support,Black,Male,United-States,58
18,Private,11th,Never-married,Exec-managerial,White,Female,United-States,57
53,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,75
40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,52
50,Private,Some-college,Divorced,Prof-specialty,White,Female,United-States,58
43,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,77
60,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,58
28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Female,United-States,70
34,Private,HS-grad,Divorced,Sales,White,Male,United-States,61
37,Private,HS-grad,Divorced,Transport-moving,White,Male,United-States,46
25,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,66
46,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,36
21,Private,11th,Married-spouse-absent,Handlers-cleaners,White,Male,Dominican-Republic,39
26,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,52
47,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,45
18,Private,12th,Never-married,Handlers-cleaners,White,Male,United-States,28
22,Private,Bachelors,Never-married,Sales,White,Female,United-States,69
36,Private,Some-college,Divorced,Machine-op-inspct,White,Female,United-States,57
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,38
33,Private,HS-grad,Married-civ-spouse,Other-service,White,Female,El-Salvador,39
33,Private,10th,Divorced,Craft-repair,White,Male,England,37
53,Self-emp-inc,Bachelors,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Female,South,38
44,State-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,51
55,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,35
56,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,77
54,Self-emp-not-inc,Some-college,Divorced,Sales,White,Female,United-States,62
51,Private,HS-grad,Divorced,Prof-specialty,White,Male,United-States,69
31,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,61
43,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,48
44,Private,HS-grad,Divorced,Other-service,White,Female,United-States,28
22,Private,Some-college,Never-married,Exec-managerial,White,Male,United-States,75
43,State-gov,HS-grad,Married-civ-spouse,Other-service,Amer-Indian-Eskimo,Male,United-States,33
26,State-gov,Assoc-acdm,Never-married,Adm-clerical,Black,Female,United-States,39
30,Private,Bachelors,Never-married,Sales,White,Male,United-States,77
30,Private,9th,Married-civ-spouse,Craft-repair,White,Male,United-States,55
46,Private,HS-grad,Never-married,Other-service,White,Male,United-States,74
27,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,45
26,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,71
36,Private,Bachelors,Never-married,Exec-managerial,White,Male,United-States,55
25,Self-emp-not-inc,HS-grad,Separated,Craft-repair,White,Male,United-States,41
30,Federal-gov,Prof-school,Never-married,Prof-specialty,Black,Female,United-States,54
46,State-gov,HS-grad,Married-civ-spouse,Other-service,Black,Male,United-States,55
47,Private,Some-college,Married-civ-spouse,Adm-clerical,Black,Female,United-States,67
66,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,52
43,Private,10th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,48
36,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,76
44,Local-gov,Some-college,Widowed,Adm-clerical,White,Female,United-States,54
42,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,50
39,Private,Bachelors,Married-civ-spouse,Transport-moving,White,Male,Philippines,26
36,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,47
60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,65
37,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,56
26,Private,Bachelors,Never-married,Transport-moving,White,Male,United-States,77
24,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,46
45,Local-gov,Masters,Divorced,Prof-specialty,White,Female,United-States,31
54,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,77
22,Private,Some-college,Never-married,Sales,White,Female,United-States,26
63,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,30
22,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,30
27,Private,Some-college,Never-married,Other-service,White,Male,United-States,50
33,Private,9th,Married-civ-spouse,Craft-repair,White,Male,Mexico,42
64,Private,Bachelors,Widowed,Prof-specialty,White,Female,United-States,45
50,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,58
44,Self-emp-not-inc,Assoc-voc,Widowed,Prof-specialty,White,Female,United-States,75
31,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,29
44,Private,HS-grad,Divorced,Adm-clerical,Asian-Pac-Islander,Female,Vietnam,42
53,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,White,Male,United-States,73
33,Local-gov,HS-grad,Widowed,Other-service,White,Female,United-States,59
